,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT2G24260,BHLH66,201,7,194,0.0161194029850746,0.0150236634964839,0.09955423476968801,0.00346706290242694,0.09608717186726101,11065,6.172319049266539e-07,0.53574154425512,0.000392604951967825,-0.221675362569888,3.26114385297845,1,2,5.65816134607748,0.47605,Connector Hub,Elongation_Endodermis
AT5G63790,ANAC102,52,7,45,0.13348416289592802,0.20532753272507298,0.0257553244180287,0.00346706290242694,0.0222882615156018,942,6.172340807460999e-07,0.21798419061648303,0.000448108217741416,-0.221675362569888,3.26114385297845,1,2,1.0528496194545602,0.23604938271605,Peripheral,Elongation_Endodermis
AT2G46680,ATHB-7,84,9,75,0.0252438324727481,0.0255204594059656,0.0416047548291233,0.00445765230312036,0.037147102526003,5978,6.17231484113637e-07,0.19226356617455703,0.00048755935596149806,-0.221675362569888,3.26114385297845,1,1,2.32583340557087,0.6609375,Connector,Elongation_Endodermis
AT5G11260,HY5,167,1,166,0.009523122429839121,0.00905809840030039,0.0827142149578999,0.0004952947003467059,0.0822189202575532,3896,6.17230138475846e-07,0.35325731348493,0.000392937502886502,-0.221675362569888,3.26114385297845,1,0,5.350297958364401,0.738060676440703,Connector Hub,Elongation_Endodermis
AT4G23750,CRF2,148,0,148,0.00707850707850708,0.00891719149190362,0.0733036156513125,0.0,0.0733036156513125,0,2.93099437110217e-07,0.356361918669253,0.000379050048625226,-0.221675362569888,3.26114385297845,4,3,5.728272267978981,0.5085829072315561,Connector Hub,Elongation_Endodermis
AT5G67300,MYB44,152,5,147,0.0204775182990589,0.0183390638701566,0.0752847944526994,0.00247647350173353,0.0728083209509658,3988,6.172342522355329e-07,0.606308564182954,0.000395599440895473,-0.221675362569888,3.26114385297845,1,1,3.9424611211536496,0.6855547047430289,Connector Hub,Elongation_Endodermis
AT5G15150,HAT7,259,14,245,0.0232558139534884,0.0312387228544934,0.128281327389797,0.0069341258048538894,0.12134720158494301,15710,6.17233732752277e-07,0.74079677387398,0.000457775015050053,-0.221675362569888,3.26114385297845,1,2,4.60942699249008,0.688366087175611,Connector Hub,Elongation_Endodermis
AT3G22830,HSFA6B,191,11,180,0.0286029209148526,0.0340000563774044,0.0946012877662209,0.005448241703813771,0.0891530460624071,10226,6.17237668249597e-07,0.6065108029361059,0.00042039431054918103,-0.221675362569888,3.26114385297845,1,2,3.7430812221352703,0.620215028355388,Connector Hub,Elongation_Endodermis
AT2G44840,ERF13,85,12,73,0.034453781512605,0.0477033967991339,0.04210004952947,0.0059435364041604795,0.0361565131253096,11811,6.172348620861999e-07,0.242167392154885,0.0005406046072084401,-0.221675362569888,3.26114385297845,1,1,1.4749767131588798,0.7156476002629849,Connector,Elongation_Endodermis
AT3G09735,S1FA3,203,25,178,0.0311661708042725,0.0344872446193969,0.10054482417038099,0.0123823675086677,0.0881624566617137,16373,6.17234741417824e-07,0.6362480976040911,0.0006109531259712981,-0.221675362569888,3.26114385297845,1,2,4.2446498260249,0.61565,Connector Hub,Elongation_Endodermis
AT4G05170,AT4G05170,51,14,37,0.10666666666666699,0.14549392763645497,0.025260029717682004,0.0069341258048538894,0.0183259039128281,6209,6.17181965329175e-07,0.477354194839355,0.0005075007455610111,-0.221675362569888,3.26114385297845,1,2,1.0072524736464101,0.369845897542691,Peripheral,Elongation_Endodermis
AT1G74840,AT1G74840,220,21,199,0.0400996264009963,0.0435237777255691,0.10896483407627498,0.0104011887072808,0.0985636453689945,16044,6.17236840780388e-07,0.915378063547051,0.0005264205707989781,-0.221675362569888,3.26114385297845,1,2,4.74621842991452,0.6116070444576701,Connector Hub,Elongation_Endodermis
AT1G71130,ERF070,12,0,12,0.0757575757575758,0.0551623181702802,0.0059435364041604795,0.0,0.0059435364041604795,0,6.17988450869847e-07,0.0491768640850723,0.000379050048625226,-0.221675362569888,3.26114385297845,1,1,-0.396908010147497,0.569444444444444,Peripheral,Elongation_Endodermis
AT1G53320,TULP7,14,1,13,0.0549450549450549,0.03944323340790899,0.0069341258048538894,0.0004952947003467059,0.00643883110450718,11,2.49395120849363e-07,0.0501234209547018,0.00038128417744549,-0.221675362569888,3.26114385297845,1,3,-0.0631870562112221,0.520408163265306,Peripheral,Elongation_Endodermis
AT3G15210,ERF4,182,6,176,0.0330277457349281,0.0402357141732015,0.0901436354631005,0.0029717682020802398,0.0871718672610203,7828,6.17236173291621e-07,0.54194753260804,0.000396331619011367,-0.221675362569888,3.26114385297845,1,2,4.42703840925749,0.540741219008265,Connector Hub,Elongation_Endodermis
AT1G01720,NAC002,148,8,140,0.0428387571244714,0.0479550234749329,0.0733036156513125,0.00396235760277365,0.0693412580485389,2689,6.17234098601606e-07,0.575720782847827,0.000443903115431559,-0.221675362569888,3.26114385297845,1,2,3.15031832662935,0.572406268597501,Connector Hub,Elongation_Endodermis
AT5G61890,ERF114,197,21,176,0.042266652854035004,0.0433642184082283,0.0975730559683011,0.0104011887072808,0.0871718672610203,17944,6.17237718429474e-07,0.6694293530626839,0.0005802093132253611,-0.221675362569888,3.26114385297845,1,2,3.4239012014782406,0.655436197916667,Connector Hub,Elongation_Endodermis
AT1G26960,ATHB-23,199,7,192,0.022384650525354,0.0242557100288428,0.0985636453689945,0.00346706290242694,0.0950965824665676,14238,6.172349280942721e-07,0.5566873760647779,0.00039818314234312403,-0.221675362569888,3.26114385297845,1,0,5.1909960647982,0.731413543721236,Connector Hub,Elongation_Endodermis
AT1G22640,MYB3,102,19,83,0.0708600271791885,0.0931316948585053,0.05052005943536401,0.00941059930658742,0.0411094601287766,6927,6.17234213854317e-07,0.37545480248026797,0.00047826544387874297,-0.221675362569888,3.26114385297845,1,2,2.55755543112343,0.40110803324099803,Connector Hub,Elongation_Endodermis
AT1G69780,ATHB-13,147,12,135,0.026279004752586006,0.0328514020918351,0.0728083209509658,0.0059435364041604795,0.0668647845468053,11539,6.17234681995481e-07,0.32510104926091804,0.00045905955845213897,-0.221675362569888,3.26114385297845,1,0,5.6689017454968,0.7421875,Connector Hub,Elongation_Endodermis
AT1G14900,HMGA,18,5,13,0.0784313725490196,0.0855597373851047,0.00891530460624071,0.00247647350173353,0.00643883110450718,1313,2.53092568594839e-07,0.0213063769268244,0.000434970744703519,-0.221675362569888,3.26114385297845,5,0,1.0491468320769701,0.54320987654321,Peripheral,Elongation_Endodermis
AT1G33240,AT-GTL1,149,0,149,0.0111554507527662,0.0104515347369935,0.0737989103516592,0.0,0.0737989103516592,0,6.20323471403369e-07,0.36840112098154904,0.000379050048625226,-0.221675362569888,3.26114385297845,1,2,2.51195828531529,0.662582766542048,Connector Hub,Elongation_Endodermis
AT2G30340,LBD13,40,0,40,0.0153846153846154,0.0103581014781744,0.0198117880138683,0.0,0.0198117880138683,0,6.195441656448909e-07,0.127751383762393,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,1.12142962373677,0.5075,Peripheral,Elongation_Endodermis
AT5G05410,DREB2A,104,11,93,0.0315533980582524,0.0507813905828174,0.0515106488360575,0.005448241703813771,0.0460624071322437,1094,6.17223110674418e-07,0.28951487205993204,0.000483014149273013,-0.221675362569888,3.26114385297845,1,2,2.60315257693158,0.4342,Connector Hub,Elongation_Endodermis
AT5G65790,ATMYB68,55,11,44,0.0888888888888889,0.12080207921990199,0.0272412085190688,0.005448241703813771,0.0217929668152551,4847,6.17232482699276e-07,0.142573658199456,0.000438729607964195,-0.221675362569888,3.26114385297845,1,2,0.779266744605672,0.5016,Peripheral,Elongation_Endodermis
AT3G20770,EIN3,50,0,50,0.0024489795918367302,0.00231649455463748,0.0247647350173353,0.0,0.0247647350173353,0,2.54132013632593e-07,0.132331174959258,0.000379050048625226,-0.221675362569888,3.26114385297845,1,1,1.13463403619409,0.6496,Connector,Elongation_Endodermis
AT5G08790,NAC081,96,7,89,0.0594298245614035,0.0890322051067012,0.0475482912332838,0.00346706290242694,0.0440812283308569,1731,6.17229383046785e-07,0.30781407351495804,0.00046986746882084695,-0.221675362569888,3.26114385297845,1,2,2.37516684789084,0.416374833957252,Peripheral,Elongation_Endodermis
AT1G19000,AT1G19000,191,4,187,0.0221548635987875,0.017384927578235,0.0946012877662209,0.0019811788013868303,0.0926201089648341,19159,6.17236900531084e-07,0.59682349947959,0.000393153988525926,-0.221675362569888,3.26114385297845,1,1,5.048574821289231,0.6832132963988921,Connector Hub,Elongation_Endodermis
AT1G71260,WHY2,45,1,44,0.0040404040404040395,0.00458921597932262,0.0222882615156018,0.0004952947003467059,0.0217929668152551,40,2.50657846812076e-07,0.0970971247545652,0.00038335375292500296,-0.221675362569888,3.26114385297845,4,3,2.1086101903601,0.124444444444445,Peripheral,Elongation_Endodermis
AT1G03840,MGP,86,0,86,0.00328317373461012,0.0027548437621415,0.0425953442298167,0.0,0.0425953442298167,0,6.20316722904461e-07,0.21660808066067602,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,2.76673056810899,0.55137912385073,Connector Hub,Elongation_Endodermis
AT2G17560,HMGB4,81,12,69,0.0679012345679012,0.0709472838010409,0.0401188707280832,0.0059435364041604795,0.0341753343239227,6674,6.172268721543821e-07,0.17846563449606198,0.000408930923345629,-0.221675362569888,3.26114385297845,4,2,1.8735982440012198,0.435507130267586,Peripheral,Elongation_Endodermis
AT5G43250,NF-YC13,25,0,25,0.0,0.0,0.0123823675086677,0.0,0.0123823675086677,0,2.4826949239228303e-07,0.0417777242391937,0.000379050048625226,-0.221675362569888,3.26114385297845,1,0,1.68635440634177,0.5088,Peripheral,Elongation_Endodermis
AT1G50640,ERF3,54,1,53,0.0181691125087351,0.0229414202947638,0.0267459138187221,0.0004952947003467059,0.0262506191183754,960,6.17226423009443e-07,0.12795861125601,0.000382278106619929,-0.221675362569888,3.26114385297845,1,1,0.70920568998809,0.714845140619438,Connector,Elongation_Endodermis
AT4G31800,WRKY18,132,16,116,0.0333102012491325,0.0390503076012312,0.0653789004457652,0.0079247152055473,0.0574541852402179,11124,6.17236500152892e-07,0.35428561172066897,0.000600349597903104,-0.221675362569888,3.26114385297845,1,1,3.00651875950046,0.6903298301275699,Connector Hub,Elongation_Endodermis
AT1G71520,ERF020,122,17,105,0.0581222056631893,0.0611398541313908,0.0604259534422982,0.00842000990589401,0.0520059435364042,14916,6.17235702164684e-07,0.40490092444148207,0.00045960402416577004,-0.221675362569888,3.26114385297845,1,2,2.10158397304196,0.60538049940547,Peripheral,Elongation_Endodermis
AT3G54810,GATA8,29,0,29,0.0123152709359606,0.0109216767688381,0.0143635463100545,0.0,0.0143635463100545,0,6.17993992277917e-07,0.0608576005903138,0.000379050048625226,-0.221675362569888,3.26114385297845,1,0,1.52705251277557,0.67538644470868,Connector,Elongation_Endodermis
AT5G02840,RVE4,74,7,67,0.0355423917067753,0.0368071731911407,0.0366518078256563,0.00346706290242694,0.0331847449232293,3190,6.172254816107541e-07,0.19939014874734498,0.000399886574691653,-0.221675362569888,3.26114385297845,1,1,1.98549072860607,0.652655282416964,Connector,Elongation_Endodermis
AT1G62990,KNAT7,36,3,33,0.0476190476190476,0.0448801793267624,0.0178306092124814,0.0014858841010401199,0.0163447251114413,2237,6.17232936926324e-07,0.0893564503640641,0.000388640532678209,-0.221675362569888,3.26114385297845,1,2,0.4600867239486379,0.404897959183674,Peripheral,Elongation_Endodermis
AT3G01220,ATHB-20,164,6,158,0.0358371988627862,0.0435274932636828,0.0812283308568598,0.0029717682020802398,0.0782565626547796,6940,6.17234391457825e-07,0.501295635648609,0.000395047268277739,-0.221675362569888,3.26114385297845,1,2,3.60628978471083,0.57859375,Connector Hub,Elongation_Endodermis
AT1G51600,GATA28,14,0,14,0.0,0.0,0.0069341258048538894,0.0,0.0069341258048538894,0,2.4690745441436e-07,0.0318333911865595,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,-0.0631870562112221,0.5408163265306121,Peripheral,Elongation_Endodermis
AT4G38340,NLP3,57,0,57,0.0181704260651629,0.0227039563014371,0.0282317979197623,0.0,0.0282317979197623,0,6.18754157190635e-07,0.212213761876719,0.000379050048625226,-0.221675362569888,3.26114385297845,1,2,1.09844676526271,0.45921822099107507,Peripheral,Elongation_Endodermis
AT1G08010,GATA11,60,0,60,0.0096045197740113,0.00787451837887733,0.0297176820208024,0.0,0.0297176820208024,0,6.18772135210759e-07,0.11157759231968699,0.000379050048625226,-0.221675362569888,3.26114385297845,1,0,2.32356198060658,0.7233333333333329,Connector,Elongation_Endodermis
AT5G51780,AT5G51780,37,10,27,0.12012012012012,0.164337229033307,0.0183259039128281,0.00495294700346706,0.0133729569093611,2835,6.172267569658529e-07,0.259517950132577,0.000574923842181871,-0.221675362569888,3.26114385297845,1,2,0.41448957814049103,0.403114186851211,Peripheral,Elongation_Endodermis
AT5G06100,MYB33,26,0,26,0.0,0.0,0.0128776622090144,0.0,0.0128776622090144,0,2.4839407619664805e-07,0.0527554649413177,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,0.33168517043810997,0.517751479289941,Peripheral,Elongation_Endodermis
AT1G49480,REM19,135,3,132,0.0181315644002211,0.0166955923437056,0.0668647845468053,0.0014858841010401199,0.0653789004457652,6214,6.172281984843099e-07,0.28545858701423305,0.00038742198749763,-0.221675362569888,3.26114385297845,1,1,4.96348915204803,0.576241426611797,Connector Hub,Elongation_Endodermis
AT3G45610,DOF3.2,48,0,48,0.0,0.0,0.0237741456166419,0.0,0.0237741456166419,0,2.51166570788339e-07,0.12364016828683098,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,1.84536203926055,0.34375,Peripheral,Elongation_Endodermis
AT3G22760,TCX3,60,0,60,0.005084745762711861,0.00420205926813331,0.0297176820208024,0.0,0.0297176820208024,0,6.187628732444311e-07,0.14732424900988098,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,1.84536203926055,0.515,Peripheral,Elongation_Endodermis
AT2G24765,ARF3,92,15,77,0.042044911610129,0.0428248302397737,0.045567112431897,0.0074294205052005905,0.0381376919266964,8058,6.172280881635921e-07,0.17841105607811897,0.000429371166595348,-0.221675362569888,3.26114385297845,4,2,1.69120966076863,0.562618147448015,Peripheral,Elongation_Endodermis
AT1G43700,VIP1,78,3,75,0.0253080253080253,0.028457884376329,0.0386329866270431,0.0014858841010401199,0.037147102526003,2477,6.172212052248741e-07,0.228840909713316,0.000385211186825175,-0.221675362569888,3.26114385297845,1,2,1.64561251496048,0.484398718164952,Peripheral,Elongation_Endodermis
AT2G36010,E2F3,29,0,29,0.0,0.0,0.0143635463100545,0.0,0.0143635463100545,0,2.48768532563433e-07,0.0929920307298246,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,1.12142962373677,0.12841854934601699,Peripheral,Elongation_Endodermis
AT4G39780,ERF060,45,0,45,0.0191919191919192,0.0182054004050486,0.0222882615156018,0.0,0.0222882615156018,0,6.18773042229774e-07,0.122288061676471,0.000379050048625226,-0.221675362569888,3.26114385297845,1,1,0.624120020746891,0.6844444444444441,Connector,Elongation_Endodermis
AT2G18160,BZIP2,135,15,120,0.0480928689883914,0.0490666819725632,0.0668647845468053,0.0074294205052005905,0.0594353640416048,8471,6.17227261336652e-07,0.4750528618214121,0.000423556293501463,-0.221675362569888,3.26114385297845,1,2,2.7855411601641697,0.604993141289438,Connector Hub,Elongation_Endodermis
AT5G16770,AtMYB9,82,0,82,0.0292080698584764,0.0318151890840893,0.0406141654284299,0.0,0.0406141654284299,0,6.20322622571558e-07,0.259505117325806,0.000379050048625226,-0.221675362569888,3.26114385297845,1,2,1.23523820268715,0.610053539559786,Peripheral,Elongation_Endodermis
AT4G09460,MYB6,71,3,68,0.0104627766599598,0.00942243250892008,0.0351659237246161,0.0014858841010401199,0.033680039623576005,3387,6.1722227072153e-07,0.104820602803608,0.000407979727394597,-0.221675362569888,3.26114385297845,1,0,2.80146766130518,0.7440816326530608,Connector Hub,Elongation_Endodermis
AT4G27410,RD26,65,5,60,0.0307692307692308,0.0385946806489464,0.0321941555225359,0.00247647350173353,0.0297176820208024,2865,6.17232611100977e-07,0.132976056442418,0.000421524986076991,-0.221675362569888,3.26114385297845,1,1,1.3898910439176797,0.673474872346144,Connector,Elongation_Endodermis
AT1G13260,RAV1,115,1,114,0.0140350877192982,0.015511955987667,0.0569588905398712,0.0004952947003467059,0.0564635958395245,1186,6.17232994616194e-07,0.263640003121439,0.00038006396970134503,-0.221675362569888,3.26114385297845,1,1,3.3468614364652596,0.679593721144968,Connector Hub,Elongation_Endodermis
AT4G36780,BEH2,37,0,37,0.0015015015015015,0.00160562027614335,0.0183259039128281,0.0,0.0183259039128281,0,6.17990576705859e-07,0.0807663094232205,0.000379050048625226,-0.221675362569888,3.26114385297845,1,0,0.889844938510765,0.7392257121986852,Connector,Elongation_Endodermis
AT1G72050,TFIIIA,73,0,73,0.0015220700152207,0.00169602035640047,0.0361565131253096,0.0,0.0361565131253096,0,2.59731779575806e-07,0.136065444310333,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,3.02997871920854,0.392568962281854,Connector Hub,Elongation_Endodermis
AT3G23690,BHLH77,126,13,113,0.0438095238095238,0.04495056770668,0.06240713224368499,0.00643883110450718,0.0559683011391778,5718,6.172302111997889e-07,0.36780981274881497,0.000419047918107222,-0.221675362569888,3.26114385297845,1,2,3.1959154724374996,0.48035900104058293,Connector Hub,Elongation_Endodermis
AT4G17500,ERF1A,76,15,61,0.0898245614035088,0.10649433542443801,0.0376423972263497,0.0074294205052005905,0.0302129767211491,8006,6.17233914657022e-07,0.244284932238685,0.00045832013882293,-0.221675362569888,3.26114385297845,1,2,1.3720296401115901,0.5102162269391,Peripheral,Elongation_Endodermis
AT3G16870,GATA17,53,0,53,0.0188679245283019,0.0158362308120419,0.0262506191183754,0.0,0.0262506191183754,0,7.23589149650697e-07,0.109038294007545,0.000379050048625226,-0.221675362569888,3.26114385297845,4,3,2.0427981525852097,0.38234247063011795,Peripheral,Elongation_Endodermis
AT5G10030,TGA4,31,0,31,0.0,0.0,0.0153541357107479,0.0,0.0153541357107479,0,2.4901880448863895e-07,0.0599275976314464,0.000379050048625226,-0.221675362569888,3.26114385297845,1,1,0.19869167454089603,0.7055150884495319,Connector,Elongation_Endodermis
AT3G24120,AT3G24120,193,6,187,0.01948402417962,0.0176662299808064,0.0955918771669143,0.0029717682020802398,0.0926201089648341,8335,6.17234798625479e-07,0.46821176781192697,0.000435728748381689,-0.221675362569888,3.26114385297845,1,1,7.09063088307801,0.6299229509517029,Connector Hub,Elongation_Endodermis
AT3G51080,GATA6,24,0,24,0.0,0.0,0.011887072808321002,0.0,0.011887072808321002,0,2.48145066024495e-07,0.0626140528228449,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,0.0684370193385554,0.635416666666667,Connector,Elongation_Endodermis
AT5G06839,TGA10,82,3,79,0.028003613369467002,0.0356910935891668,0.0406141654284299,0.0014858841010401199,0.0391282813273898,1135,6.17226423613544e-07,0.20838859828314799,0.000395121785519441,-0.221675362569888,3.26114385297845,1,2,1.91919538980936,0.449016918152721,Peripheral,Elongation_Endodermis
AT5G65310,ATHB-5,128,0,128,0.016117125984252,0.0143676062218426,0.0633977216443784,0.0,0.0633977216443784,0,6.18005174354409e-07,0.312988186743872,0.000379050048625226,-0.221675362569888,3.26114385297845,1,1,3.4319471057064503,0.6978759765625,Connector Hub,Elongation_Endodermis
AT3G60530,GATA4,203,3,200,0.00575525532848851,0.00628288310186885,0.10054482417038099,0.0014858841010401199,0.0990589400693413,9904,6.172335067270191e-07,0.466190924120056,0.00038461875169007204,-0.221675362569888,3.26114385297845,1,3,5.596648192429201,0.6723595950595279,Connector Hub,Elongation_Endodermis
AT1G80840,WRKY40,123,18,105,0.0586432093829135,0.0749486266414206,0.0609212481426449,0.00891530460624071,0.0520059435364042,25262,6.17235866894444e-07,0.408575062695233,0.000644899778019817,-0.221675362569888,3.26114385297845,1,2,2.01038968142566,0.624192059095106,Connector,Elongation_Endodermis
AT4G35580,NTL9,5,0,5,0.0,0.0,0.00247647350173353,0.0,0.00247647350173353,0,2.45804108959282e-07,0.0190958669186908,0.000379050048625226,-0.221675362569888,3.26114385297845,1,1,-0.567079348629895,0.48,Peripheral,Elongation_Endodermis
AT3G62420,BZIP53,172,32,140,0.0543315653474772,0.0617679667196102,0.0851906884596335,0.0158494304110946,0.0693412580485389,19017,6.172346531301871e-07,0.520481352952406,0.0005629216615885861,-0.221675362569888,3.26114385297845,1,2,4.06226124279231,0.563806228373703,Connector Hub,Elongation_Endodermis
AT5G04410,NAC078,85,1,84,0.0302521008403361,0.0308562135417894,0.04210004952947,0.0004952947003467059,0.0416047548291233,1485,6.172323514433579e-07,0.278294704393451,0.000382283150166988,-0.221675362569888,3.26114385297845,1,2,1.3720296401115901,0.615086505190312,Peripheral,Elongation_Endodermis
AT1G53170,ERF8,91,6,85,0.0307692307692308,0.0333900681701513,0.0450718177315503,0.0029717682020802398,0.04210004952947,5027,6.17227032836499e-07,0.18170737277938,0.000401026642720085,-0.221675362569888,3.26114385297845,1,3,1.7795500014856598,0.6925893195303621,Connector,Elongation_Endodermis
AT4G16141,AT4G16141,118,0,118,0.00999565406345067,0.0115224274531313,0.0584447746409113,0.0,0.0584447746409113,0,2.92926513071602e-07,0.23232826187433803,0.000379050048625226,-0.221675362569888,3.26114385297845,4,3,5.728272267978981,0.31269750071818503,Connector Hub,Elongation_Endodermis
AT2G01060,PHL7,69,0,69,0.0,0.0,0.0341753343239227,0.0,0.0341753343239227,0,2.5387138504338305e-07,0.145995004253362,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,2.17442222813499,0.489813064482252,Peripheral,Elongation_Endodermis
AT2G47810,NFYB5,19,3,16,0.14035087719298198,0.115733248524958,0.00941059930658742,0.0014858841010401199,0.0079247152055473,495,6.17219091867908e-07,0.0711660739182079,0.00038513435004465296,-0.221675362569888,3.26114385297845,1,2,-0.132676171557282,0.43213296398892,Peripheral,Elongation_Endodermis
AT3G14740,AT3G14740,40,0,40,0.0,0.0,0.0198117880138683,0.0,0.0198117880138683,0,2.50151233395142e-07,0.0158867005966365,0.000379050048625226,-0.221675362569888,3.26114385297845,2,0,5.350297958364401,0.0950000000000004,Connector Hub,Elongation_Endodermis
AT5G01380,GT-3A,46,10,36,0.0541062801932367,0.0807264668436495,0.0227835562159485,0.00495294700346706,0.0178306092124814,7317,6.17233632129617e-07,0.104589825534978,0.000752122667103477,-0.221675362569888,3.26114385297845,1,1,0.794291359229289,0.653182629387269,Connector,Elongation_Endodermis
AT5G49450,BZIP1,40,21,19,0.0769230769230769,0.08937089592323198,0.0198117880138683,0.0104011887072808,0.00941059930658742,335,2.47524688942877e-07,0.196772120736189,0.000617072203148785,-0.221675362569888,3.26114385297845,1,1,0.453948682264493,0.68875,Connector,Elongation_Endodermis
AT4G05100,AtMYB74,98,17,81,0.0549126867241742,0.0653264729267978,0.0485388806339772,0.00842000990589401,0.0401188707280832,11584,6.172353399070819e-07,0.240951710772138,0.0004882844149909241,-0.221675362569888,3.26114385297845,1,1,2.4960047440532698,0.6808510638297869,Connector,Elongation_Endodermis
AT5G22220,E2FB,5,0,5,0.0,0.0,0.00247647350173353,0.0,0.00247647350173353,0,2.4580410999315e-07,0.00951393834410982,0.000379050048625226,-0.221675362569888,3.26114385297845,1,3,-0.39224724508566605,0.32,Peripheral,Elongation_Endodermis
AT5G52660,RVE6,56,0,56,0.00909090909090909,0.009631568496479259,0.0277365032194156,0.0,0.0277365032194156,0,6.19544394579066e-07,0.124568492037144,0.000379050048625226,-0.221675362569888,3.26114385297845,1,1,2.07057639784727,0.559311224489796,Peripheral,Elongation_Endodermis
AT3G61890,ATHB-12,81,10,71,0.0481481481481481,0.0473612502542266,0.0401188707280832,0.00495294700346706,0.0351659237246161,6637,6.17234755495728e-07,0.195292194049735,0.000436031539597448,-0.221675362569888,3.26114385297845,1,1,1.5600623824000799,0.6883512257651021,Connector,Elongation_Endodermis
AT2G18380,GATA20,60,0,60,0.0022598870056497198,0.00215475897905964,0.0297176820208024,0.0,0.0297176820208024,0,6.187646080824099e-07,0.13375544678420098,0.000379050048625226,-0.221675362569888,3.26114385297845,1,1,2.4109190748120697,0.513888888888889,Peripheral,Elongation_Endodermis
